,start_time,start_lat,start_lon,end_time,end_lat,end_lon,duration,route_type,bearing
170,2020-01-22 00:53:00,37.870104,-122.268133,2020-01-22 00:55:00,37.873967,-122.28343999999998,120,metro,287.7292226901669
171,2020-01-22 00:53:00,37.789405,-122.40106599999999,2020-01-22 00:55:00,37.784471,-122.407974,120,metro,227.8936832561721
172,2020-01-22 00:53:00,37.803768,-122.27145,2020-01-22 00:56:00,37.797027,-122.26518,180,metro,143.68626438034926
173,2020-01-22 00:54:00,37.615966,-122.39240900000001,2020-01-22 01:00:00,37.600271,-122.386702,360,metro,163.93041892159943
174,2020-01-22 00:54:00,37.878361,-122.18379099999999,2020-01-22 00:59:00,37.893176000000004,-122.12463000000001,300,metro,72.39619148757907
175,2020-01-22 00:55:00,37.784471,-122.407974,2020-01-22 00:56:00,37.779732,-122.414123,60,metro,225.72126113692218
176,2020-01-22 00:55:00,37.873967,-122.28343999999998,2020-01-22 00:58:00,37.902632000000004,-122.29890400000001,180,metro,336.9377617757527
177,2020-01-22 00:55:00,37.804871999999996,-122.29513999999999,2020-01-22 01:02:00,37.792874,-122.39702,420,metro,261.52307102042425
178,2020-01-22 00:56:00,37.797027,-122.26518,2020-01-22 01:00:00,37.774836,-122.224175,240,metro,124.40219412971595
179,2020-01-22 00:56:00,37.779732,-122.414123,2020-01-22 00:59:00,37.765062,-122.41969399999999,180,metro,196.70855289632897
180,2020-01-22 00:57:00,37.690746000000004,-122.075602,2020-01-22 01:02:00,37.696923999999996,-122.12651399999999,300,metro,278.7185610835704
181,2020-01-22 00:58:00,37.902632000000004,-122.29890400000001,2020-01-22 01:01:00,37.925086,-122.31679399999999,180,metro,327.84749891773765
182,2020-01-22 00:59:00,37.765062,-122.41969399999999,2020-01-22 01:01:00,37.75247,-122.41814299999999,120,metro,174.4380499851262
183,2020-01-22 00:59:00,37.893176000000004,-122.12463000000001,2020-01-22 01:03:00,37.905522,-122.067527,240,metro,74.6773774239507
184,2020-01-22 01:00:00,37.774836,-122.224175,2020-01-22 01:03:00,37.753661,-122.19686899999999,180,metro,134.4487693070277
185,2020-01-22 01:01:00,37.925086,-122.31679399999999,2020-01-22 01:05:00,37.936853,-122.353099,240,metro,292.33881498966576
186,2020-01-22 01:01:00,37.75247,-122.41814299999999,2020-01-22 01:04:00,37.733064,-122.43381699999999,180,metro,212.5660927846296
187,2020-01-22 01:02:00,37.792874,-122.39702,2020-01-22 01:04:00,37.789405,-122.40106599999999,120,metro,222.66652599407382
188,2020-01-22 01:03:00,37.905522,-122.067527,2020-01-22 01:06:00,37.928468,-122.05601200000001,180,metro,21.59836048419112
189,2020-01-22 01:03:00,37.753661,-122.19686899999999,2020-01-22 01:07:00,37.721947,-122.160844,240,metro,138.06604792563473
190,2020-01-22 01:03:00,37.753661,-122.19686899999999,2020-01-22 01:11:00,37.713238,-122.21219099999999,480,metro,196.6872205219994
191,2020-01-22 01:04:00,37.789405,-122.40106599999999,2020-01-22 01:05:00,37.784471,-122.407974,60,metro,227.8936832561721
192,2020-01-22 01:04:00,37.733064,-122.43381699999999,2020-01-22 01:06:00,37.721585,-122.447506,120,metro,223.325905153177
193,2020-01-22 01:05:00,37.784471,-122.407974,2020-01-22 01:07:00,37.779732,-122.414123,120,metro,225.72126113692218
194,2020-01-22 01:06:00,37.928468,-122.05601200000001,2020-01-22 01:11:00,37.973737,-122.029095,300,metro,25.120205075695708
195,2020-01-22 01:06:00,37.721585,-122.447506,2020-01-22 01:10:00,37.706121,-122.469081,240,metro,227.82179293003819
196,2020-01-22 01:07:00,37.779732,-122.414123,2020-01-22 01:09:00,37.765062,-122.41969399999999,120,metro,196.70855289632897
197,2020-01-22 01:07:00,37.721947,-122.160844,2020-01-22 01:12:00,37.696923999999996,-122.12651399999999,300,metro,132.6557245188743
198,2020-01-22 01:09:00,37.765062,-122.41969399999999,2020-01-22 01:11:00,37.75247,-122.41814299999999,120,metro,174.4380499851262
199,2020-01-22 01:11:00,37.75247,-122.41814299999999,2020-01-22 01:14:00,37.733064,-122.43381699999999,180,metro,212.5660927846296
200,2020-01-22 01:11:00,37.973737,-122.029095,2020-01-22 01:14:00,38.003192999999996,-122.024653,180,metro,6.777902992777626
201,2020-01-22 01:12:00,37.696923999999996,-122.12651399999999,2020-01-22 01:16:00,37.690746000000004,-122.075602,240,metro,98.71856108356496
202,2020-01-22 01:12:00,37.696923999999996,-122.12651399999999,2020-01-22 01:15:00,37.669723,-122.087018,180,metro,131.0308244597394
203,2020-01-22 01:14:00,38.003192999999996,-122.024653,2020-01-22 01:21:00,38.018914,-121.945154,420,metro,75.91052563358352
204,2020-01-22 01:14:00,37.733064,-122.43381699999999,2020-01-22 01:16:00,37.721585,-122.447506,120,metro,223.325905153177
